0	2.3102	7800	DNA_replication_origin	292777	30066694	23329	7.97	1037061	3.45	2.3102	0	0	0	
0	2.3176	7900	DNA_replication_origin	296277	30063194	23679	7.99	1036711	3.45	2.3176	0	0	0	
0	2.3249	8000	DNA_replication_origin	299777	30059694	24029	8.02	1036361	3.45	2.3249	0	0	0	
0	2.3321	8100	DNA_replication_origin	303277	30056194	24379	8.04	1036011	3.45	2.3321	0	0	0	
0	2.3430	8200	DNA_replication_origin	306777	30052694	24769	8.07	1035621	3.45	2.3430	0	0	0	
0	2.3536	8300	DNA_replication_origin	310277	30049194	25159	8.11	1035231	3.45	2.3536	0	0	0	
0	2.3603	8400	DNA_replication_origin	313777	30045694	25509	8.13	1034881	3.44	2.3603	0	0	0	
0	2.3668	8500	DNA_replication_origin	317277	30042194	25859	8.15	1034531	3.44	2.3668	0	0	0	
0	2.3732	8600	DNA_replication_origin	320777	30038694	26209	8.17	1034181	3.44	2.3732	0	0	0	
0	2.3794	8700	DNA_replication_origin	324277	30035194	26559	8.19	1033831	3.44	2.3794	0	0	0	
0	2.3856	8800	DNA_replication_origin	327777	30031694	26909	8.21	1033481	3.44	2.3856	0	0	0	
0	2.3888	8900	DNA_replication_origin	331277	30028194	27228	8.22	1033162	3.44	2.3888	0	0	0	
0	2.3907	9000	DNA_replication_origin	334777	30024694	27532	8.22	1032858	3.44	2.3907	0	0	0	
0	2.3921	9100	DNA_replication_origin	338277	30021194	27832	8.23	1032558	3.44	2.3921	0	0	0	
0	2.3936	9200	DNA_replication_origin	341777	30017694	28132	8.23	1032258	3.44	2.3936	0	0	0	
0	2.3950	9300	DNA_replication_origin	345277	30014194	28432	8.23	1031958	3.44	2.3950	0	0	0	
0	2.3964	9400	DNA_replication_origin	348777	30010694	28732	8.24	1031658	3.44	2.3964	0	0	0	
0	2.3978	9500	DNA_replication_origin	352277	30007194	29032	8.24	1031358	3.44	2.3978	0	0	0	
0	2.3994	9600	DNA_replication_origin	355777	30003694	29335	8.25	1031055	3.44	2.3994	0	0	0	
0	2.4032	9700	DNA_replication_origin	359277	30000194	29665	8.26	1030725	3.44	2.4032	0	0	0	
0	2.4045	9800	DNA_replication_origin	362777	29996694	29965	8.26	1030425	3.44	2.4045	0	0	0	
0	2.4089	9900	DNA_replication_origin	366277	29993194	30303	8.27	1030087	3.43	2.4089	0	0	0	
0	2.4161	10000	DNA_replication_origin	369777	29989694	30676	8.30	1029714	3.43	2.4161	0	0	0	
0	2.4213	10100	DNA_replication_origin	373277	29986194	31026	8.31	1029364	3.43	2.4213	0	0	0	
0	2.4264	10200	DNA_replication_origin	376777	29982694	31376	8.33	1029014	3.43	2.4264	0	0	0	
0	2.4314	10300	DNA_replication_origin	380277	29979194	31726	8.34	1028664	3.43	2.4314	0	0	0	
0	2.4364	10400	DNA_replication_origin	383777	29975694	32076	8.36	1028314	3.43	2.4364	0	0	0	
0	2.4413	10500	DNA_replication_origin	387277	29972194	32426	8.37	1027964	3.43	2.4413	0	0	0	
0	2.4460	10600	DNA_replication_origin	390777	29968694	32776	8.39	1027614	3.43	2.4460	0	0	0	
0	2.4508	10700	DNA_replication_origin	394277	29965194	33126	8.40	1027264	3.43	2.4508	0	0	0	
0	2.4554	10800	DNA_replication_origin	397777	29961694	33476	8.42	1026914	3.43	2.4554	0	0	0	
0	2.4600	10900	DNA_replication_origin	401277	29958194	33826	8.43	1026564	3.43	2.4600	0	0	0	
0	2.4645	11000	DNA_replication_origin	404777	29954694	34176	8.44	1026214	3.43	2.4645	0	0	0	
0	2.4679	11100	DNA_replication_origin	408277	29951194	34512	8.45	1025878	3.43	2.4679	0	0	0	
0	2.4687	11200	DNA_replication_origin	411777	29947694	34812	8.45	1025578	3.42	2.4687	0	0	0	
0	2.4694	11300	DNA_replication_origin	415277	29944194	35112	8.46	1025278	3.42	2.4694	0	0	0	
0	2.4701	11400	DNA_replication_origin	418777	29940694	35412	8.46	1024978	3.42	2.4701	0	0	0	
0	2.4708	11500	DNA_replication_origin	422277	29937194	35712	8.46	1024678	3.42	2.4708	0	0	0	
0	2.4694	11600	DNA_replication_origin	425777	29933694	35982	8.45	1024408	3.42	2.4694	0	0	0	
0	2.4666	11700	DNA_replication_origin	429277	29930194	36232	8.44	1024158	3.42	2.4666	0	0	0	
0	2.4638	11800	DNA_replication_origin	432777	29926694	36482	8.43	1023908	3.42	2.4638	0	0	0	
0	2.4611	11900	DNA_replication_origin	436277	29923194	36732	8.42	1023658	3.42	2.4611	0	0	0	
0	2.4585	12000	DNA_replication_origin	439777	29919694	36982	8.41	1023408	3.42	2.4585	0	0	0	
0	2.4559	12100	DNA_replication_origin	443277	29916194	37232	8.40	1023158	3.42	2.4559	0	0	0	
0	2.4533	12200	DNA_replication_origin	446777	29912694	37482	8.39	1022908	3.42	2.4533	0	0	0	
0	2.4508	12300	DNA_replication_origin	450277	29909194	37732	8.38	1022658	3.42	2.4508	0	0	0	
0	2.4483	12400	DNA_replication_origin	453777	29905694	37982	8.37	1022408	3.42	2.4483	0	0	0	
0	2.4459	12500	DNA_replication_origin	457277	29902194	38232	8.36	1022158	3.42	2.4459	0	0	0	
0	2.4435	12600	DNA_replication_origin	460777	29898694	38482	8.35	1021908	3.42	2.4435	0	0	0	
0	2.4411	12700	DNA_replication_origin	464277	29895194	38732	8.34	1021658	3.42	2.4411	0	0	0	
0	2.4372	12800	DNA_replication_origin	467777	29891694	38957	8.33	1021433	3.42	2.4372	0	0	0	
