
Run	Copy_number	Feature	Average_distance_to_nearest_feature	Standard_deviation	#_of_times_shuffled_average_was_below_real_average
249	2x	open_chromatin_state_2	19558.4	78115.1	4
250	2x	open_chromatin_state_2	11203.4	38005.3	4
251	2x	open_chromatin_state_2	6087.8	10525.5	4
252	2x	open_chromatin_state_2	4481.2	6996.4	4
253	2x	open_chromatin_state_2	3814.2	10095.8	4
254	2x	open_chromatin_state_2	19601.0	91373.5	4
255	2x	open_chromatin_state_2	26866.2	92966.3	4
256	2x	open_chromatin_state_2	24379.6	104054.8	4
257	2x	open_chromatin_state_2	6002.0	13330.9	4
258	2x	open_chromatin_state_2	32976.4	102727.0	4
259	2x	open_chromatin_state_2	18233.8	75880.7	4
260	2x	open_chromatin_state_2	13265.8	62494.3	4
261	2x	open_chromatin_state_2	4382.2	9106.5	4
262	2x	open_chromatin_state_2	20144.9	86514.2	4
263	2x	open_chromatin_state_2	20099.9	91725.1	4
264	2x	open_chromatin_state_2	29498.0	106932.2	4
265	2x	open_chromatin_state_2	20112.3	69013.6	4
266	2x	open_chromatin_state_2	26568.2	104815.4	4
267	2x	open_chromatin_state_2	8318.3	19305.4	4
268	2x	open_chromatin_state_2	16012.6	80699.3	4
269	2x	open_chromatin_state_2	11759.5	47692.3	4
270	2x	open_chromatin_state_2	14107.4	73463.0	4
271	2x	open_chromatin_state_2	25397.1	92676.8	4
272	2x	open_chromatin_state_2	5334.2	8946.0	4
273	2x	open_chromatin_state_2	39576.5	126685.0	4
274	2x	open_chromatin_state_2	24891.1	78038.0	4
275	2x	open_chromatin_state_2	34717.5	103344.7	4
276	2x	open_chromatin_state_2	7985.9	26031.5	4
277	2x	open_chromatin_state_2	12957.1	48009.7	4
278	2x	open_chromatin_state_2	18418.8	64142.7	4
279	2x	open_chromatin_state_2	9524.5	30300.4	4
280	2x	open_chromatin_state_2	19460.8	65475.4	4
281	2x	open_chromatin_state_2	25104.8	82940.2	4
282	2x	open_chromatin_state_2	10259.3	25366.9	4
283	2x	open_chromatin_state_2	6819.2	16000.3	4
284	2x	open_chromatin_state_2	19595.2	95391.6	4
285	2x	open_chromatin_state_2	24607.6	98537.8	4
286	2x	open_chromatin_state_2	39597.2	127420.3	4
287	2x	open_chromatin_state_2	17269.6	93612.0	4
288	2x	open_chromatin_state_2	18633.5	87452.7	4
289	2x	open_chromatin_state_2	18055.6	94247.9	4
290	2x	open_chromatin_state_2	10167.0	31045.5	4
291	2x	open_chromatin_state_2	4180.1	7699.9	4
292	2x	open_chromatin_state_2	4199.6	8854.4	4
293	2x	open_chromatin_state_2	14775.8	58021.2	4
294	2x	open_chromatin_state_2	42398.3	123970.3	4
295	2x	open_chromatin_state_2	2544.5	4783.5	5
296	2x	open_chromatin_state_2	31848.6	111797.0	5
297	2x	open_chromatin_state_2	18468.9	73782.1	5
298	2x	open_chromatin_state_2	44256.5	131259.7	5
299	2x	open_chromatin_state_2	9633.6	23662.1	5
300	2x	open_chromatin_state_2	9844.8	37308.5	5
301	2x	open_chromatin_state_2	27336.4	88741.1	5
302	2x	open_chromatin_state_2	2991.7	3379.7	5
303	2x	open_chromatin_state_2	2591.2	3315.7	6
304	2x	open_chromatin_state_2	17183.3	90706.4	6
305	2x	open_chromatin_state_2	3527.8	4158.3	6
306	2x	open_chromatin_state_2	20420.3	63805.1	6
307	2x	open_chromatin_state_2	4938.3	7711.2	6
308	2x	open_chromatin_state_2	10658.0	33294.9	6
309	2x	open_chromatin_state_2	7696.6	18512.3	6
310	2x	open_chromatin_state_2	24906.0	92519.3	6
311	2x	open_chromatin_state_2	26054.9	90945.5	6
312	2x	open_chromatin_state_2	3651.8	3564.0	6
313	2x	open_chromatin_state_2	16427.5	74797.3	6
314	2x	open_chromatin_state_2	43799.2	134328.3	6
315	2x	open_chromatin_state_2	22846.7	80113.7	6
316	2x	open_chromatin_state_2	24084.4	64816.6	6
317	2x	open_chromatin_state_2	13388.0	65102.2	6
318	2x	open_chromatin_state_2	14515.7	65786.8	6
319	2x	open_chromatin_state_2	14715.7	69016.6	6
320	2x	open_chromatin_state_2	15821.4	67046.8	6
321	2x	open_chromatin_state_2	17186.6	80560.1	6
322	2x	open_chromatin_state_2	4655.8	7287.4	6
323	2x	open_chromatin_state_2	4374.5	8805.2	6
324	2x	open_chromatin_state_2	8451.2	30689.5	6
325	2x	open_chromatin_state_2	15145.3	83494.3	6
326	2x	open_chromatin_state_2	13615.1	42438.1	6
327	2x	open_chromatin_state_2	35572.7	111350.3	6
328	2x	open_chromatin_state_2	7051.3	15121.4	6
329	2x	open_chromatin_state_2	40713.9	140368.5	6
330	2x	open_chromatin_state_2	9170.8	22106.0	6
331	2x	open_chromatin_state_2	16285.6	49366.4	6
332	2x	open_chromatin_state_2	18590.1	89931.5	6
333	2x	open_chromatin_state_2	16805.0	67727.0	6
334	2x	open_chromatin_state_2	30976.1	104846.7	6
335	2x	open_chromatin_state_2	13962.5	71780.6	6
336	2x	open_chromatin_state_2	16719.8	64804.9	6
337	2x	open_chromatin_state_2	11109.7	36669.0	6
338	2x	open_chromatin_state_2	20824.4	70441.2	6
339	2x	open_chromatin_state_2	3545.2	7673.3	6
340	2x	open_chromatin_state_2	13156.7	69949.3	6
341	2x	open_chromatin_state_2	3303.5	6745.6	6
342	2x	open_chromatin_state_2	3864.5	5605.2	6
343	2x	open_chromatin_state_2	17416.6	80436.0	6
344	2x	open_chromatin_state_2	16640.2	76724.2	6
345	2x	open_chromatin_state_2	36521.2	123067.4	6
346	2x	open_chromatin_state_2	15885.7	59556.1	6
347	2x	open_chromatin_state_2	17216.0	75156.1	6
348	2x	open_chromatin_state_2	6312.6	8221.4	6
349	2x	open_chromatin_state_2	25546.2	96754.9	6
350	2x	open_chromatin_state_2	20924.5	70098.4	6
351	2x	open_chromatin_state_2	21134.9	81232.4	6
352	2x	open_chromatin_state_2	23350.3	85232.7	6
353	2x	open_chromatin_state_2	22505.3	87222.9	6
354	2x	open_chromatin_state_2	15725.6	79534.0	6
355	2x	open_chromatin_state_2	18933.9	71622.1	6
356	2x	open_chromatin_state_2	30574.2	93321.2	6
357	2x	open_chromatin_state_2	13695.5	60919.1	6
358	2x	open_chromatin_state_2	24354.7	82735.6	6
359	2x	open_chromatin_state_2	27683.5	113073.7	6
360	2x	open_chromatin_state_2	30580.5	112827.1	6
361	2x	open_chromatin_state_2	22525.6	77149.3	6
362	2x	open_chromatin_state_2	25258.9	106421.8	6
363	2x	open_chromatin_state_2	28785.9	101905.2	6
364	2x	open_chromatin_state_2	32197.0	131158.4	6
365	2x	open_chromatin_state_2	39481.4	128007.5	6
366	2x	open_chromatin_state_2	8465.5	18157.3	6
367	2x	open_chromatin_state_2	15582.1	48745.8	6
368	2x	open_chromatin_state_2	47256.2	154580.9	6
369	2x	open_chromatin_state_2	37511.2	111713.0	6
370	2x	open_chromatin_state_2	21819.5	79564.4	6
371	2x	open_chromatin_state_2	31247.7	119595.8	6
372	2x	open_chromatin_state_2	42404.5	115914.8	6
373	2x	open_chromatin_state_2	8943.5	31675.9	6
374	2x	open_chromatin_state_2	31069.7	102565.0	6
375	2x	open_chromatin_state_2	5995.1	8395.1	6
376	2x	open_chromatin_state_2	35673.1	128875.3	6
377	2x	open_chromatin_state_2	5165.6	9413.6	6
378	2x	open_chromatin_state_2	6152.1	11371.0	6
379	2x	open_chromatin_state_2	23011.5	87698.1	6
380	2x	open_chromatin_state_2	32421.3	108226.4	6
381	2x	open_chromatin_state_2	20497.2	90806.2	6
382	2x	open_chromatin_state_2	2846.4	3455.8	6
383	2x	open_chromatin_state_2	30791.5	114736.9	6
384	2x	open_chromatin_state_2	29991.5	98157.1	6
385	2x	open_chromatin_state_2	8455.6	34536.2	6
386	2x	open_chromatin_state_2	10625.0	35335.2	6
387	2x	open_chromatin_state_2	28083.5	105797.9	6
388	2x	open_chromatin_state_2	17793.9	87499.0	6
389	2x	open_chromatin_state_2	33074.6	112856.3	6
390	2x	open_chromatin_state_2	25992.3	70915.5	6
391	2x	open_chromatin_state_2	26520.1	105292.8	6
392	2x	open_chromatin_state_2	18473.1	89751.6	6
393	2x	open_chromatin_state_2	15338.7	84551.4	6
394	2x	open_chromatin_state_2	6709.8	14763.5	6
395	2x	open_chromatin_state_2	21277.6	84980.1	6
396	2x	open_chromatin_state_2	4701.0	6451.0	6
397	2x	open_chromatin_state_2	3599.7	5602.7	6
398	2x	open_chromatin_state_2	10674.2	45546.8	6
399	2x	open_chromatin_state_2	6715.3	18810.8	6
400	2x	open_chromatin_state_2	11481.3	32943.9	6
401	2x	open_chromatin_state_2	30171.9	115278.5	6
402	2x	open_chromatin_state_2	22661.0	92661.9	6
403	2x	open_chromatin_state_2	7954.2	19951.1	6
404	2x	open_chromatin_state_2	3964.2	7534.0	6
405	2x	open_chromatin_state_2	16061.8	80689.0	6
406	2x	open_chromatin_state_2	12767.8	54532.7	6
407	2x	open_chromatin_state_2	26994.7	92050.1	6
408	2x	open_chromatin_state_2	17912.9	59484.4	6
409	2x	open_chromatin_state_2	5285.9	12547.8	6
410	2x	open_chromatin_state_2	21645.2	86956.5	6
411	2x	open_chromatin_state_2	6341.5	13847.1	6
412	2x	open_chromatin_state_2	50155.2	148713.4	6
413	2x	open_chromatin_state_2	4749.9	15487.1	6
414	2x	open_chromatin_state_2	4211.2	12908.2	6
415	2x	open_chromatin_state_2	18969.1	97298.6	6
416	2x	open_chromatin_state_2	24881.0	98943.8	6
417	2x	open_chromatin_state_2	13624.5	42762.1	6
418	2x	open_chromatin_state_2	2690.3	3879.4	7
419	2x	open_chromatin_state_2	28324.2	104734.3	7
420	2x	open_chromatin_state_2	15713.5	57963.9	7
421	2x	open_chromatin_state_2	5025.8	8561.8	7
422	2x	open_chromatin_state_2	13529.0	69529.6	7
423	2x	open_chromatin_state_2	9904.4	36364.8	7
424	2x	open_chromatin_state_2	36712.7	119261.5	7
425	2x	open_chromatin_state_2	26267.6	91012.4	7
426	2x	open_chromatin_state_2	39654.9	138568.0	7
427	2x	open_chromatin_state_2	8176.8	32712.1	7
428	2x	open_chromatin_state_2	3058.9	3275.4	7
429	2x	open_chromatin_state_2	20033.9	85081.6	7
430	2x	open_chromatin_state_2	15786.4	33380.3	7
431	2x	open_chromatin_state_2	3123.5	4678.7	7
432	2x	open_chromatin_state_2	25680.3	98962.5	7
433	2x	open_chromatin_state_2	19695.7	98075.1	7
434	2x	open_chromatin_state_2	40128.3	123905.0	7
435	2x	open_chromatin_state_2	13852.1	69404.9	7
436	2x	open_chromatin_state_2	12987.0	46341.1	7
437	2x	open_chromatin_state_2	10065.3	26872.2	7
438	2x	open_chromatin_state_2	32919.1	125481.7	7
439	2x	open_chromatin_state_2	9471.4	23571.9	7
440	2x	open_chromatin_state_2	10140.7	40845.1	7
441	2x	open_chromatin_state_2	47658.2	123379.1	7
442	2x	open_chromatin_state_2	22724.0	91652.8	7
443	2x	open_chromatin_state_2	18765.9	74261.0	7
444	2x	open_chromatin_state_2	37573.9	127215.0	7
445	2x	open_chromatin_state_2	12763.6	45745.7	7
446	2x	open_chromatin_state_2	14718.1	52969.3	7
447	2x	open_chromatin_state_2	23775.4	83974.4	7
448	2x	open_chromatin_state_2	47247.1	145740.0	7
449	2x	open_chromatin_state_2	15295.1	56242.9	7
450	2x	open_chromatin_state_2	23250.2	96028.2	7
451	2x	open_chromatin_state_2	4315.6	9121.5	7
452	2x	open_chromatin_state_2	21137.8	88362.3	7
453	2x	open_chromatin_state_2	15004.5	62372.1	7
454	2x	open_chromatin_state_2	7749.1	26025.6	7
455	2x	open_chromatin_state_2	28166.6	99949.8	7
456	2x	open_chromatin_state_2	10882.6	46803.0	7
457	2x	open_chromatin_state_2	19170.0	85140.8	7
458	2x	open_chromatin_state_2	16949.0	76993.4	7
459	2x	open_chromatin_state_2	3756.6	9940.4	7
460	2x	open_chromatin_state_2	47709.3	131365.0	7
461	2x	open_chromatin_state_2	4235.5	8915.6	7
462	2x	open_chromatin_state_2	20392.5	60257.1	7
463	2x	open_chromatin_state_2	18896.1	92197.0	7
464	2x	open_chromatin_state_2	25944.9	91608.5	7
465	2x	open_chromatin_state_2	7006.2	24510.1	7
466	2x	open_chromatin_state_2	5300.3	12100.5	7
467	2x	open_chromatin_state_2	11509.1	28496.4	7
468	2x	open_chromatin_state_2	28197.2	98793.7	7
469	2x	open_chromatin_state_2	7692.4	20285.9	7
470	2x	open_chromatin_state_2	5902.2	19863.5	7
471	2x	open_chromatin_state_2	12670.9	60315.0	7
472	2x	open_chromatin_state_2	8786.6	28263.2	7
473	2x	open_chromatin_state_2	17510.8	84241.0	7
474	2x	open_chromatin_state_2	18860.2	77931.2	7
475	2x	open_chromatin_state_2	14134.0	79563.3	7
476	2x	open_chromatin_state_2	21901.4	90444.4	7
477	2x	open_chromatin_state_2	10799.0	38816.7	7
478	2x	open_chromatin_state_2	13045.6	44064.1	7
479	2x	open_chromatin_state_2	18063.2	95397.5	7
480	2x	open_chromatin_state_2	32837.9	94007.6	7
481	2x	open_chromatin_state_2	38205.2	116322.6	7
482	2x	open_chromatin_state_2	6133.6	14982.1	7
483	2x	open_chromatin_state_2	4030.5	7081.9	7
484	2x	open_chromatin_state_2	18275.2	94829.6	7
485	2x	open_chromatin_state_2	3499.4	6189.2	7
486	2x	open_chromatin_state_2	5806.8	15260.1	7
487	2x	open_chromatin_state_2	17903.7	70613.7	7
488	2x	open_chromatin_state_2	4401.9	8827.3	7
489	2x	open_chromatin_state_2	19660.7	76297.3	7
490	2x	open_chromatin_state_2	23810.8	90483.4	7
491	2x	open_chromatin_state_2	34903.4	108884.2	7
492	2x	open_chromatin_state_2	23306.7	82413.7	7
493	2x	open_chromatin_state_2	34125.1	108090.3	7
494	2x	open_chromatin_state_2	10853.1	31274.5	7
