
Run	Copy_number	Feature	Average_distance_to_nearest_feature	Standard_deviation	#_of_times_shuffled_average_was_below_real_average
697	3x	gene	530.6	1482.0	33
698	3x	gene	3479.2	9697.6	33
699	3x	gene	2761.0	13135.4	33
700	3x	gene	4567.1	13461.2	33
701	3x	gene	2998.4	10600.7	33
702	3x	gene	831.2	2869.0	34
703	3x	gene	1696.0	5209.1	34
704	3x	gene	1357.0	3697.9	34
705	3x	gene	2327.8	9514.2	34
706	3x	gene	3964.6	10124.7	34
707	3x	gene	7305.8	27230.8	34
708	3x	gene	2155.6	8566.1	34
709	3x	gene	1638.4	4113.8	34
710	3x	gene	4213.2	21515.1	34
711	3x	gene	2088.5	9126.5	34
712	3x	gene	1706.7	4643.1	34
713	3x	gene	1779.8	8473.6	34
714	3x	gene	443.1	852.5	35
715	3x	gene	6826.0	20822.6	35
716	3x	gene	773.8	1549.8	36
717	3x	gene	6012.3	18550.7	36
718	3x	gene	2263.8	8623.0	36
719	3x	gene	949.4	1731.8	36
720	3x	gene	1632.6	5365.9	36
721	3x	gene	2827.2	13502.6	36
722	3x	gene	835.9	2095.9	37
723	3x	gene	1522.7	3902.8	37
724	3x	gene	2350.2	8531.2	37
725	3x	gene	3343.3	12994.0	37
726	3x	gene	5863.8	13917.0	37
727	3x	gene	2216.7	11071.2	37
728	3x	gene	5297.7	16062.2	37
729	3x	gene	3989.6	13384.1	37
730	3x	gene	2611.4	8976.6	37
731	3x	gene	3124.2	13821.0	37
732	3x	gene	2435.5	6318.5	37
733	3x	gene	5445.7	21389.4	37
734	3x	gene	2558.7	8641.9	37
735	3x	gene	4534.7	11670.5	37
736	3x	gene	1935.1	6604.7	37
737	3x	gene	1667.2	4853.0	37
738	3x	gene	4368.4	19124.5	37
739	3x	gene	4267.9	22545.4	37
740	3x	gene	3175.9	11813.5	37
741	3x	gene	4217.0	10867.7	37
742	3x	gene	5768.4	15729.8	37
743	3x	gene	2940.4	11310.7	37
744	3x	gene	1512.6	4006.6	37
745	3x	gene	4042.3	13809.6	37
746	3x	gene	566.1	1795.6	38
747	3x	gene	3512.6	13265.7	38
748	3x	gene	1468.9	4524.3	38
749	3x	gene	10262.4	30236.1	38
750	3x	gene	6614.2	27569.3	38
751	3x	gene	575.5	993.5	39
752	3x	gene	1934.1	8183.3	39
753	3x	gene	6955.0	25410.9	39
754	3x	gene	1515.9	4174.6	39
755	3x	gene	2291.0	8223.7	39
756	3x	gene	2667.0	11320.7	39
757	3x	gene	493.8	1809.8	40
758	3x	gene	4780.5	15612.9	40
759	3x	gene	614.9	1564.7	41
760	3x	gene	3728.5	15490.0	41
761	3x	gene	1366.9	4923.1	41
762	3x	gene	3123.8	9191.0	41
763	3x	gene	1458.0	4215.9	41
764	3x	gene	3358.2	9852.1	41
765	3x	gene	1241.5	3407.3	41
766	3x	gene	4106.4	9922.0	41
767	3x	gene	2303.8	8760.7	41
768	3x	gene	2842.9	12778.7	41
769	3x	gene	2356.8	6773.7	41
770	3x	gene	1430.0	4114.4	41
771	3x	gene	2080.7	6053.1	41
772	3x	gene	4297.2	15284.9	41
773	3x	gene	595.8	1677.7	42
774	3x	gene	2349.9	9090.0	42
775	3x	gene	2633.2	10885.7	42
776	3x	gene	2705.3	9122.5	42
777	3x	gene	5368.0	17928.7	42
778	3x	gene	625.3	1759.4	43
779	3x	gene	445.7	776.3	44
780	3x	gene	1962.8	5189.7	44
781	3x	gene	2356.6	12131.5	44
782	3x	gene	1508.8	3482.3	44
783	3x	gene	3761.6	13520.0	44
784	3x	gene	2844.2	7731.3	44
785	3x	gene	4522.0	13591.0	44
786	3x	gene	2650.5	8319.4	44
787	3x	gene	4647.5	16098.8	44
788	3x	gene	7195.2	21770.0	44
789	3x	gene	4042.9	14247.2	44
790	3x	gene	2803.6	11158.6	44
791	3x	gene	3874.1	16688.4	44
792	3x	gene	1477.7	6162.7	44
793	3x	gene	2551.3	9755.1	44
794	3x	gene	649.1	1672.8	45
795	3x	gene	6324.8	17986.5	45
796	3x	gene	5215.1	15364.2	45
797	3x	gene	4684.7	18984.4	45
798	3x	gene	1821.3	5251.4	45
799	3x	gene	3888.8	11487.5	45
800	3x	gene	1213.4	2499.2	45
801	3x	gene	3373.9	10912.8	45
802	3x	gene	1134.8	4244.4	45
803	3x	gene	4910.7	16199.3	45
804	3x	gene	2390.7	7998.2	45
805	3x	gene	6305.7	16603.9	45
806	3x	gene	5561.0	18398.4	45
807	3x	gene	1485.9	4411.1	45
808	3x	gene	4659.0	16386.9	45
809	3x	gene	2156.0	9096.4	45
810	3x	gene	1020.5	2775.4	45
811	3x	gene	2459.9	6279.1	45
812	3x	gene	2844.9	8699.0	45
813	3x	gene	5086.9	15958.5	45
814	3x	gene	4261.0	14382.4	45
815	3x	gene	7236.6	18290.4	45
816	3x	gene	6696.8	20868.7	45
817	3x	gene	5730.2	19505.0	45
818	3x	gene	2339.4	8636.3	45
819	3x	gene	2646.3	5832.2	45
820	3x	gene	3764.0	12219.7	45
821	3x	gene	8766.1	27309.9	45
822	3x	gene	1532.1	3871.3	45
823	3x	gene	2323.3	9744.1	45
824	3x	gene	698.3	2048.0	46
825	3x	gene	3929.3	20123.9	46
826	3x	gene	1602.9	5705.6	46
827	3x	gene	4362.6	15608.0	46
828	3x	gene	1871.5	5019.0	46
829	3x	gene	804.0	1953.4	47
830	3x	gene	5165.3	19619.0	47
831	3x	gene	735.3	1532.7	48
832	3x	gene	1887.7	6054.3	48
833	3x	gene	2748.0	11365.6	48
834	3x	gene	1645.1	4503.3	48
835	3x	gene	4883.0	20611.0	48
836	3x	gene	4207.7	12472.0	48
837	3x	gene	537.7	973.8	49
838	3x	gene	5477.5	24820.9	49
839	3x	gene	5280.4	17840.2	49
840	3x	gene	1783.9	5189.5	49
841	3x	gene	3267.3	12243.6	49
842	3x	gene	6558.3	20247.9	49
843	3x	gene	5708.4	20280.3	49
844	3x	gene	6951.8	24624.6	49
845	3x	gene	908.5	1449.4	49
846	3x	gene	1322.4	4680.2	49
847	3x	gene	6442.8	22820.4	49
848	3x	gene	3725.4	15324.9	49
849	3x	gene	4300.6	20123.9	49
850	3x	gene	8066.8	27794.8	49
851	3x	gene	3130.2	9654.5	49
852	3x	gene	1208.2	3653.4	49
853	3x	gene	4267.8	19860.5	49
854	3x	gene	2830.6	11411.0	49
855	3x	gene	745.7	2101.3	50
856	3x	gene	6293.7	17971.6	50
857	3x	gene	454.5	840.0	51
858	3x	gene	2216.6	6815.9	51
859	3x	gene	566.4	993.3	52
860	3x	gene	3325.0	10951.5	52
861	3x	gene	3992.8	10861.9	52
862	3x	gene	3889.6	13380.5	52
863	3x	gene	2476.4	10437.7	52
864	3x	gene	2463.2	10988.7	52
865	3x	gene	725.1	1893.0	53
866	3x	gene	1298.6	4591.1	53
867	3x	gene	3119.3	10358.8	53
868	3x	gene	1189.3	5420.0	53
869	3x	gene	2405.5	9331.6	53
870	3x	gene	1010.4	2471.9	53
871	3x	gene	2555.8	10086.6	53
872	3x	gene	3591.8	9254.2	53
873	3x	gene	5591.9	18932.1	53
874	3x	gene	5746.9	19990.0	53
875	3x	gene	6359.1	17716.7	53
876	3x	gene	1498.7	5972.5	53
877	3x	gene	1992.3	7360.6	53
878	3x	gene	6315.0	22521.4	53
879	3x	gene	2939.5	8197.6	53
880	3x	gene	6564.9	22883.3	53
881	3x	gene	5611.9	17837.4	53
882	3x	gene	1849.4	4191.0	53
883	3x	gene	3977.6	22801.3	53
884	3x	gene	2580.5	10759.1	53
885	3x	gene	4658.6	24026.0	53
886	3x	gene	1546.3	3322.8	53
887	3x	gene	1886.2	6410.6	53
888	3x	gene	2766.4	10518.2	53
889	3x	gene	2489.4	8488.6	53
890	3x	gene	4098.1	15852.9	53
891	3x	gene	1975.2	7241.1	53
892	3x	gene	8059.6	28300.9	53
893	3x	gene	2463.7	7731.5	53
894	3x	gene	2799.9	11929.5	53
895	3x	gene	2945.6	11192.7	53
896	3x	gene	4858.4	15789.3	53
897	3x	gene	3733.0	13554.1	53
898	3x	gene	3621.2	12530.8	53
899	3x	gene	2009.6	7949.7	53
900	3x	gene	3273.9	10899.4	53
901	3x	gene	584.6	2111.5	54
902	3x	gene	4172.8	12982.8	54
903	3x	gene	2048.1	5015.3	54
904	3x	gene	4850.2	15242.2	54
905	3x	gene	451.7	733.4	55
906	3x	gene	6129.0	14766.8	55
907	3x	gene	681.5	2331.5	56
908	3x	gene	876.2	1886.4	56
909	3x	gene	8482.9	21206.2	56
910	3x	gene	2643.0	10337.8	56
911	3x	gene	1421.7	6144.2	56
912	3x	gene	1469.7	5519.6	56
913	3x	gene	5770.7	21665.9	56
914	3x	gene	1019.3	2702.1	56
915	3x	gene	745.2	1995.6	57
916	3x	gene	1724.2	5303.9	57
917	3x	gene	4145.8	14322.9	57
918	3x	gene	1325.6	3329.7	57
919	3x	gene	2877.6	7975.7	57
920	3x	gene	3409.9	12579.5	57
921	3x	gene	1958.0	5121.8	57
922	3x	gene	682.2	1916.8	58
923	3x	gene	2082.3	5980.5	58
924	3x	gene	4167.5	23340.9	58
925	3x	gene	4449.3	17503.2	58
926	3x	gene	2291.2	7997.4	58
927	3x	gene	1539.4	3249.8	58
928	3x	gene	2766.3	7556.9	58
929	3x	gene	3490.0	11603.5	58
930	3x	gene	611.7	1258.3	59
931	3x	gene	6659.2	22517.1	59
932	3x	gene	2094.4	8537.2	59
933	3x	gene	583.8	1888.8	60
934	3x	gene	2533.6	9490.9	60
935	3x	gene	1427.9	3682.3	60
936	3x	gene	1177.2	4608.7	60
937	3x	gene	4950.0	15488.7	60
938	3x	gene	4559.7	19041.8	60
939	3x	gene	2040.4	7304.9	60
940	3x	gene	4229.0	16619.8	60
941	3x	gene	1770.8	3979.3	60
942	3x	gene	850.0	2527.5	60
943	3x	gene	3013.8	13127.5	60
944	3x	gene	3501.8	11281.8	60
945	3x	gene	1791.9	4742.8	60
946	3x	gene	2437.2	8617.8	60
947	3x	gene	1104.1	1895.6	60
948	3x	gene	4379.6	14554.6	60
949	3x	gene	5984.5	22167.8	60
950	3x	gene	4255.6	13591.2	60
951	3x	gene	3835.0	16880.2	60
952	3x	gene	2366.1	6866.4	60
953	3x	gene	3338.8	11310.5	60
954	3x	gene	1958.4	6998.9	60
955	3x	gene	5155.8	19262.3	60
956	3x	gene	5290.6	16702.0	60
957	3x	gene	4698.2	19928.1	60
958	3x	gene	2978.3	11091.9	60
959	3x	gene	1927.2	7156.2	60
960	3x	gene	5903.0	17737.4	60
961	3x	gene	2338.6	9646.9	60
962	3x	gene	4300.1	23967.1	60
963	3x	gene	2966.3	12419.4	60
964	3x	gene	4187.1	14731.7	60
965	3x	gene	3789.7	14766.8	60
966	3x	gene	3648.5	15001.3	60
967	3x	gene	2198.5	7870.5	60
968	3x	gene	4755.0	15643.9	60
969	3x	gene	1718.4	5404.6	60
970	3x	gene	1218.5	3659.5	60
971	3x	gene	2112.9	8518.3	60
972	3x	gene	1862.0	6266.0	60
973	3x	gene	1100.0	2287.3	60
974	3x	gene	4509.3	12467.1	60
975	3x	gene	1644.3	5142.2	60
976	3x	gene	5186.7	22730.4	60
977	3x	gene	3794.4	11694.2	60
978	3x	gene	3021.0	13150.5	60
979	3x	gene	4274.0	15913.5	60
980	3x	gene	3807.9	13069.6	60
981	3x	gene	2354.8	9337.5	60
982	3x	gene	8060.9	23364.8	60
983	3x	gene	3830.0	11991.4	60
984	3x	gene	3026.2	8500.9	60
985	3x	gene	4286.2	17301.5	60
986	3x	gene	2607.4	9444.1	60
987	3x	gene	2774.2	11831.2	60
988	3x	gene	3854.2	12388.7	60
989	3x	gene	797.1	1513.9	61
990	3x	gene	1260.3	3521.3	61
991	3x	gene	4547.4	13166.3	61
992	3x	gene	5777.4	22170.9	61
993	3x	gene	4378.0	21367.1	61
994	3x	gene	1959.6	6895.5	61
995	3x	gene	3732.7	12426.9	61
996	3x	gene	2428.9	8766.2	61
997	3x	gene	4590.0	16720.4	61
998	3x	gene	1741.4	7108.9	61
999	3x	gene	3339.3	7977.0	61
1000	3x	gene	7542.4	23937.3	61
