Run	Copy_number	Feature	Average_distance_to_nearest_feature	Standard_deviation	#_of_times_shuffled_average_was_below_real_average
724	2x	satellite	386.7	727.0	587
725	2x	satellite	347.3	332.7	588
726	2x	satellite	322.8	358.4	589
727	2x	satellite	278.9	332.1	590
728	2x	satellite	421.0	576.6	590
729	2x	satellite	490.6	1217.2	590
730	2x	satellite	286.0	417.0	591
731	2x	satellite	367.2	385.8	592
732	2x	satellite	196.5	198.8	593
733	2x	satellite	363.9	788.3	594
734	2x	satellite	291.2	327.2	595
735	2x	satellite	315.3	339.6	596
736	2x	satellite	355.7	444.8	597
737	2x	satellite	258.5	322.4	598
738	2x	satellite	427.5	1282.4	598
739	2x	satellite	256.9	284.2	599
740	2x	satellite	307.7	330.4	600
741	2x	satellite	284.6	315.0	601
742	2x	satellite	269.0	352.5	602
743	2x	satellite	281.0	280.9	603
744	2x	satellite	308.5	364.7	604
745	2x	satellite	336.5	466.6	605
746	2x	satellite	266.1	265.9	606
747	2x	satellite	353.1	487.5	607
748	2x	satellite	446.6	648.4	607
749	2x	satellite	280.1	415.5	608
750	2x	satellite	217.5	270.3	609
751	2x	satellite	303.6	358.3	610
752	2x	satellite	214.4	196.8	611
753	2x	satellite	330.9	371.6	612
754	2x	satellite	328.4	376.9	613
755	2x	satellite	386.5	549.9	614
756	2x	satellite	267.2	390.6	615
757	2x	satellite	390.8	401.9	616
758	2x	satellite	299.1	366.0	617
759	2x	satellite	284.7	323.6	618
760	2x	satellite	303.2	254.3	619
761	2x	satellite	291.5	405.5	620
762	2x	satellite	404.8	1090.3	621
763	2x	satellite	289.9	393.6	622
764	2x	satellite	368.8	454.5	623
765	2x	satellite	757.5	2303.6	623
766	2x	satellite	381.4	939.1	624
767	2x	satellite	308.5	289.7	625
768	2x	satellite	374.9	354.8	626
769	2x	satellite	214.7	244.4	627
770	2x	satellite	263.7	272.3	628
771	2x	satellite	478.2	1541.1	628
772	2x	satellite	330.9	511.9	629
773	2x	satellite	946.6	3798.6	629
774	2x	satellite	362.0	392.7	630
775	2x	satellite	355.2	485.3	631
776	2x	satellite	370.2	417.9	632
777	2x	satellite	314.5	344.4	633
778	2x	satellite	291.1	284.6	634
779	2x	satellite	562.2	1345.1	634
780	2x	satellite	323.2	321.4	635
781	2x	satellite	302.6	391.9	636
782	2x	satellite	241.8	286.0	637
783	2x	satellite	386.2	417.8	638
784	2x	satellite	294.1	365.7	639
785	2x	satellite	939.2	3336.9	639
786	2x	satellite	291.2	470.1	640
787	2x	satellite	686.9	2621.4	640
788	2x	satellite	279.3	282.4	641
789	2x	satellite	309.0	359.9	642
790	2x	satellite	315.7	571.7	643
791	2x	satellite	343.2	489.2	644
792	2x	satellite	332.9	435.4	645
793	2x	satellite	316.3	347.5	646
794	2x	satellite	249.5	272.9	647
795	2x	satellite	304.9	344.5	648
796	2x	satellite	252.0	296.9	649
797	2x	satellite	725.3	2767.8	649
798	2x	satellite	249.2	272.0	650
799	2x	satellite	286.1	379.6	651
800	2x	satellite	297.5	320.4	652
801	2x	satellite	340.6	443.4	653
802	2x	satellite	793.3	2781.4	653
803	2x	satellite	420.3	944.1	653
804	2x	satellite	282.9	335.5	654
805	2x	satellite	413.6	932.3	655
806	2x	satellite	209.1	187.0	656
807	2x	satellite	765.0	2553.4	656
808	2x	satellite	363.5	405.6	657
809	2x	satellite	303.8	281.4	658
810	2x	satellite	577.9	1872.7	658
811	2x	satellite	609.8	2258.6	658
812	2x	satellite	393.7	491.3	659
813	2x	satellite	908.5	3316.3	659
814	2x	satellite	428.9	887.0	659
815	2x	satellite	778.0	3783.3	659
816	2x	satellite	251.0	257.3	660
817	2x	satellite	452.2	516.4	660
818	2x	satellite	292.2	395.4	661
819	2x	satellite	340.4	453.1	662
820	2x	satellite	243.0	243.0	663
821	2x	satellite	413.6	395.1	664
822	2x	satellite	276.6	301.7	665
823	2x	satellite	305.6	328.8	666
824	2x	satellite	287.5	269.9	667
825	2x	satellite	290.9	323.5	668
826	2x	satellite	250.1	298.1	669
827	2x	satellite	325.3	368.8	670
828	2x	satellite	317.6	356.7	671
829	2x	satellite	308.5	324.9	672
830	2x	satellite	683.7	2582.7	672
831	2x	satellite	300.3	283.9	673
832	2x	satellite	285.7	444.6	674
833	2x	satellite	288.0	358.6	675
834	2x	satellite	916.8	3416.3	675
835	2x	satellite	477.5	1218.6	675
836	2x	satellite	343.5	411.1	676
837	2x	satellite	311.7	442.9	677
838	2x	satellite	207.3	236.4	678
839	2x	satellite	287.5	366.9	679
840	2x	satellite	243.5	236.4	680
841	2x	satellite	703.9	2459.9	680
842	2x	satellite	315.9	323.6	681
843	2x	satellite	298.2	358.1	682
844	2x	satellite	265.5	311.5	683
845	2x	satellite	224.9	224.8	684
846	2x	satellite	248.0	297.1	685
847	2x	satellite	328.7	485.2	686
848	2x	satellite	303.9	277.1	687
849	2x	satellite	318.7	374.8	688
850	2x	satellite	325.6	415.3	689
851	2x	satellite	352.6	339.8	690
852	2x	satellite	328.9	352.4	691
853	2x	satellite	269.7	300.5	692
854	2x	satellite	283.0	292.0	693
855	2x	satellite	276.6	355.4	694
856	2x	satellite	287.0	278.3	695
857	2x	satellite	231.9	241.3	696
858	2x	satellite	316.1	304.1	697
859	2x	satellite	305.8	331.5	698
860	2x	satellite	602.6	2004.4	698
861	2x	satellite	409.3	600.7	699
862	2x	satellite	318.0	288.9	700
863	2x	satellite	495.8	1702.0	700
864	2x	satellite	389.1	547.6	701
865	2x	satellite	264.7	256.9	702
866	2x	satellite	312.8	351.4	703
867	2x	satellite	232.1	239.9	704
868	2x	satellite	353.6	460.5	705
869	2x	satellite	292.9	340.6	706
870	2x	satellite	342.4	684.6	707
871	2x	satellite	613.5	2235.1	707
872	2x	satellite	279.5	270.6	708
873	2x	satellite	331.1	375.3	709
874	2x	satellite	270.5	289.3	710
875	2x	satellite	325.1	340.5	711
876	2x	satellite	275.7	264.8	712
877	2x	satellite	478.1	576.5	712
878	2x	satellite	245.0	237.1	713
879	2x	satellite	322.3	438.4	714
880	2x	satellite	540.1	1502.8	714
881	2x	satellite	546.2	1451.7	714
882	2x	satellite	352.1	395.9	715
883	2x	satellite	397.5	455.2	716
884	2x	satellite	507.5	487.2	716
885	2x	satellite	294.2	328.0	717
886	2x	satellite	233.9	268.0	718
887	2x	satellite	284.7	344.6	719
888	2x	satellite	290.4	337.2	720
889	2x	satellite	326.5	502.6	721
890	2x	satellite	608.0	2149.1	721
891	2x	satellite	285.8	340.7	722
892	2x	satellite	313.0	411.9	723
893	2x	satellite	330.2	403.8	724
894	2x	satellite	356.6	451.8	725
895	2x	satellite	291.0	311.9	726
896	2x	satellite	496.8	809.6	726
897	2x	satellite	248.6	292.2	727
898	2x	satellite	308.1	368.3	728
899	2x	satellite	242.2	334.6	729
900	2x	satellite	400.9	427.0	730
901	2x	satellite	725.1	3384.7	730
902	2x	satellite	292.6	299.6	731
903	2x	satellite	971.4	3260.8	731
904	2x	satellite	469.4	1006.0	731
905	2x	satellite	273.9	386.5	732
906	2x	satellite	216.0	186.0	733
907	2x	satellite	215.3	226.1	734
908	2x	satellite	309.5	346.0	735
909	2x	satellite	241.5	244.9	736
910	2x	satellite	298.8	381.9	737
911	2x	satellite	255.8	242.4	738
912	2x	satellite	233.5	247.7	739
913	2x	satellite	248.8	458.4	740
914	2x	satellite	438.4	413.0	740
915	2x	satellite	603.5	1757.7	740
916	2x	satellite	275.7	298.8	741
917	2x	satellite	281.8	351.9	742
918	2x	satellite	321.0	709.8	743
919	2x	satellite	374.2	558.0	744
920	2x	satellite	241.2	318.7	745
921	2x	satellite	261.1	324.9	746
922	2x	satellite	283.1	379.7	747
923	2x	satellite	451.0	473.7	747
924	2x	satellite	298.5	369.6	748
925	2x	satellite	494.3	785.2	748
926	2x	satellite	497.7	1502.6	748
927	2x	satellite	1152.7	4009.4	748
928	2x	satellite	319.4	297.8	749
929	2x	satellite	249.2	303.9	750
930	2x	satellite	297.8	305.9	751
931	2x	satellite	343.0	395.3	752
932	2x	satellite	318.5	419.1	753
933	2x	satellite	274.3	363.8	754
934	2x	satellite	281.7	385.8	755
935	2x	satellite	983.6	3384.9	755
936	2x	satellite	311.1	393.6	756
937	2x	satellite	306.2	320.8	757
938	2x	satellite	268.0	453.6	758
939	2x	satellite	261.0	243.8	759
940	2x	satellite	286.6	296.5	760
941	2x	satellite	307.8	318.3	761
942	2x	satellite	299.2	375.1	762
943	2x	satellite	735.4	2974.2	762
944	2x	satellite	341.5	358.1	763
945	2x	satellite	587.3	2217.2	763
946	2x	satellite	332.0	421.6	764
947	2x	satellite	330.0	516.2	765
948	2x	satellite	276.0	316.6	766
949	2x	satellite	297.4	406.9	767
950	2x	satellite	246.5	273.3	768
951	2x	satellite	289.3	311.2	769
952	2x	satellite	669.3	2392.3	769
953	2x	satellite	407.7	404.5	770
954	2x	satellite	238.0	227.2	771
955	2x	satellite	353.7	360.1	772
956	2x	satellite	381.7	456.1	773
957	2x	satellite	262.4	378.1	774
958	2x	satellite	221.3	166.9	775
959	2x	satellite	339.9	407.3	776
960	2x	satellite	360.6	383.2	777
961	2x	satellite	287.0	308.8	778
962	2x	satellite	536.6	1098.0	778
963	2x	satellite	384.1	400.6	779
964	2x	satellite	330.7	419.7	780
965	2x	satellite	355.6	574.5	781
966	2x	satellite	639.0	2205.8	781
967	2x	satellite	232.3	210.9	782
968	2x	satellite	673.9	2395.7	782
969	2x	satellite	327.8	402.5	783
970	2x	satellite	320.6	304.7	784
971	2x	satellite	377.7	426.6	785
972	2x	satellite	364.2	343.5	786
973	2x	satellite	270.7	303.1	787
974	2x	satellite	320.2	367.7	788
975	2x	satellite	379.3	807.8	789
976	2x	satellite	358.8	486.4	790
977	2x	satellite	269.8	327.8	791
978	2x	satellite	253.5	383.4	792
979	2x	satellite	239.5	295.1	793
980	2x	satellite	552.6	1597.7	793
981	2x	satellite	554.1	1306.8	793
982	2x	satellite	321.3	329.1	794
983	2x	satellite	331.2	490.3	795
984	2x	satellite	444.1	563.0	795
985	2x	satellite	336.8	321.2	796
986	2x	satellite	327.2	362.4	797
987	2x	satellite	252.2	313.2	798
988	2x	satellite	489.9	1193.8	798
989	2x	satellite	373.9	916.9	799
990	2x	satellite	345.2	468.0	800
991	2x	satellite	273.3	369.5	801
992	2x	satellite	492.6	1861.1	801
993	2x	satellite	375.1	467.6	802
994	2x	satellite	327.5	688.0	803
995	2x	satellite	255.6	274.6	804
996	2x	satellite	337.7	609.3	805
997	2x	satellite	274.4	258.6	806
998	2x	satellite	316.8	389.9	807
999	2x	satellite	571.7	1768.3	807
1000	2x	satellite	269.8	343.6	808
